KINETIC_KINEMATIC::RFT::ProxEndPos
File	Frame	X 	Y 	Z 
 - 	1833	-2.631756	31.524916	0.157610
 - 	1834	-2.632527	31.525753	0.155546
 - 	1835	-2.634574	31.527138	0.153055
 - 	1836	-2.634331	31.530142	0.151147
 - 	1837	-2.632585	31.534262	0.150353
 - 	1838	-2.631352	31.538467	0.150233
 - 	1839	-2.631279	31.542192	0.150124
 - 	1840	-2.632058	31.544958	0.149722
 - 	1841	-2.632572	31.547199	0.149074
 - 	1842	-2.632501	31.548897	0.148377
 - 	1843	-2.632386	31.550102	0.147665
 - 	1844	-2.632218	31.550350	0.147045
 - 	1845	-2.632003	31.550428	0.146599
 - 	1846	-2.631665	31.550550	0.146307
 - 	1847	-2.631371	31.550932	0.146132
 - 	1848	-2.631020	31.551620	0.146057
 - 	1849	-2.630665	31.552790	0.146035
 - 	1850	-2.630556	31.554300	0.145958
 - 	1851	-2.630877	31.555620	0.145632
 - 	1852	-2.631234	31.556606	0.145182
 - 	1853	-2.631862	31.557009	0.144845
 - 	1854	-2.632527	31.556608	0.144777
 - 	1855	-2.632605	31.555521	0.145046
 - 	1856	-2.632360	31.556000	0.145482
 - 	1857	-2.631446	31.557547	0.146280
 - 	1858	-2.630502	31.559286	0.148161
 - 	1859	-2.629930	31.562120	0.151728
 - 	1860	-2.629473	31.565510	0.157124
 - 	1861	-2.630068	31.570757	0.165164
 - 	1862	-2.631958	31.578096	0.175431
 - 	1863	-2.632941	31.589424	0.185386
 - 	1864	-2.631896	31.605738	0.200724
 - 	1865	-2.632794	31.625984	0.217522
 - 	1866	-2.632962	31.649908	0.235702
 - 	1867	-2.633254	31.679922	0.253304
 - 	1868	-2.633858	31.716394	0.266099
 - 	1869	-2.634966	31.755453	0.272258
 - 	1870	-2.635976	31.802952	0.272848
 - 	1871	-2.638188	31.854626	0.269068
 - 	1872	-2.642166	31.907846	0.261275
 - 	1873	-2.647421	31.962347	0.250741
 - 	1874	-2.652301	32.020046	0.238657
 - 	1875	-2.656847	32.080811	0.226287
 - 	1876	-2.661115	32.144142	0.214590
 - 	1877	-2.665504	32.209621	0.204194
 - 	1878	-2.670391	32.276360	0.195511
 - 	1879	-2.675371	32.343147	0.188420
 - 	1880	-2.678857	32.410477	0.183707
 - 	1881	-2.682422	32.476913	0.181511
 - 	1882	-2.687142	32.541130	0.181061
 - 	1883	-2.691475	32.603390	0.182775
 - 	1884	-2.695394	32.663681	0.187109
 - 	1885	-2.701555	32.720791	0.193535
 - 	1886	-2.708599	32.773190	0.200790
 - 	1887	-2.713486	32.818069	0.206648
 - 	1888	-2.717047	32.855011	0.210081
 - 	1889	-2.719743	32.883835	0.210150
 - 	1890	-2.723006	32.904575	0.206182
 - 	1891	-2.725896	32.918018	0.198632
 - 	1892	-2.728089	32.925777	0.188202
 - 	1893	-2.729199	32.932297	0.176694
 - 	1894	-2.731603	32.937855	0.164317
 - 	1895	-2.730524	32.947155	0.156577
 - 	1896	-2.738236	32.952591	0.152234
 - 	1897	-2.735380	32.960972	0.151968
 - 	1898	-2.731123	32.965885	0.149965
 - 	1899	-2.731663	32.968884	0.146495
 - 	1900	-2.733499	32.970680	0.143508
 - 	1901	-2.733171	32.972855	0.141827
 - 	1902	-2.731311	32.975479	0.141574
 - 	1903	-2.729826	32.978485	0.142030
 - 	1904	-2.729580	32.981106	0.142532
 - 	1905	-2.729955	32.983135	0.142886
 - 	1906	-2.730034	32.984474	0.143196
 - 	1907	-2.730269	32.985275	0.143431
 - 	1908	-2.730366	32.985336	0.143639
 - 	1909	-2.730226	32.984959	0.143837
 - 	1910	-2.729704	32.984863	0.144072
 - 	1911	-2.729145	32.985340	0.144345
 - 	1912	-2.728704	32.986248	0.144548
 - 	1913	-2.728523	32.987301	0.144914
 - 	1914	-2.728507	32.988392	0.145392
 - 	1915	-2.728784	32.989273	0.145885
 - 	1916	-2.729378	32.989964	0.146318
 - 	1917	-2.729893	32.990440	0.146643
 - 	1918	-2.730292	32.990738	0.147058
 - 	1919	-2.730675	32.990993	0.147735
 - 	1920	-2.730828	32.991405	0.148748
 - 	1921	-2.730415	32.992630	0.150020
 - 	1922	-2.729658	32.994576	0.151918
 - 	1923	-2.729063	32.997334	0.155160
 - 	1924	-2.728769	33.001530	0.160088
 - 	1925	-2.728602	33.006714	0.167158
 - 	1926	-2.729314	33.013824	0.173771
 - 	1927	-2.730092	33.024944	0.186295
 - 	1928	-2.726725	33.042149	0.202301
 - 	1929	-2.725059	33.064827	0.220056
 - 	1930	-2.726094	33.092857	0.238442
 - 	1931	-2.726650	33.125790	0.255429
 - 	1932	-2.726846	33.163891	0.267201
 - 	1933	-2.725912	33.206100	0.272667
 - 	1934	-2.725285	33.255550	0.272787
 - 	1935	-2.725762	33.307774	0.268335
 - 	1936	-2.727669	33.360641	0.259734
 - 	1937	-2.730439	33.415386	0.248332
 - 	1938	-2.732799	33.474037	0.235939
 - 	1939	-2.735329	33.536331	0.223601
 - 	1940	-2.737816	33.601490	0.212161
 - 	1941	-2.740782	33.669041	0.202148
 - 	1942	-2.744723	33.737114	0.193493
 - 	1943	-2.748594	33.805187	0.186259
 - 	1944	-2.752110	33.873444	0.181127
 - 	1945	-2.756222	33.941082	0.178134
 - 	1946	-2.760390	34.006939	0.177380
 - 	1947	-2.763965	34.070881	0.179366
 - 	1948	-2.768324	34.132339	0.183813
 - 	1949	-2.775397	34.189312	0.189669
 - 	1950	-2.782297	34.239944	0.195775
 - 	1951	-2.787648	34.283539	0.201081
 - 	1952	-2.790751	34.320454	0.204901
 - 	1953	-2.793765	34.349659	0.205686
 - 	1954	-2.796536	34.370914	0.202653
 - 	1955	-2.798626	34.386303	0.196162
 - 	1956	-2.799164	34.396374	0.186606
 - 	1957	-2.798643	34.405407	0.175702
 - 	1958	-2.800025	34.411419	0.160134
 - 	1959	-2.799620	34.419243	0.153007
 - 	1960	-2.806638	34.425312	0.151558
 - 	1961	-2.803273	34.429363	0.153097
 - 	1962	-2.799262	34.433105	0.153651
 - 	1963	-2.799433	34.434280	0.152110
 - 	1964	-2.800319	34.436546	0.150525
 - 	1965	-2.799305	34.440224	0.149737
 - 	1966	-2.797638	34.445229	0.150181
 - 	1967	-2.796582	34.449711	0.150794
 - 	1968	-2.796448	34.452927	0.150911
 - 	1969	-2.796612	34.455429	0.150649
 - 	1970	-2.796635	34.457569	0.150198
 - 	1971	-2.796376	34.459152	0.149635
 - 	1972	-2.796546	34.460247	0.148958
 - 	1973	-2.796620	34.460735	0.148268
 - 	1974	-2.796607	34.461021	0.147711
 - 	1975	-2.796321	34.461250	0.147306
 - 	1976	-2.796021	34.461685	0.147001
 - 	1977	-2.795727	34.462437	0.146781
 - 	1978	-2.795562	34.463501	0.146660
 - 	1979	-2.795501	34.464752	0.146454
 - 	1980	-2.795726	34.465897	0.146131
 - 	1981	-2.796180	34.466492	0.145786
 - 	1982	-2.796808	34.466904	0.145685
 - 	1983	-2.797340	34.466900	0.145827
 - 	1984	-2.797725	34.466774	0.146293
 - 	1985	-2.797815	34.466782	0.147087
 - 	1986	-2.797431	34.467831	0.148194
 - 	1987	-2.796473	34.469612	0.150098
 - 	1988	-2.795467	34.472355	0.153313
 - 	1989	-2.794761	34.476273	0.158074
 - 	1990	-2.794843	34.480885	0.165147
 - 	1991	-2.796416	34.487377	0.174324
 - 	1992	-2.797997	34.496880	0.186113
 - 	1993	-2.797672	34.509563	0.197939
 - 	1994	-2.797570	34.526516	0.212831
 - 	1995	-2.798485	34.548492	0.230285
 - 	1996	-2.797705	34.576122	0.247201
 - 	1997	-2.796044	34.612103	0.261395
 - 	1998	-2.794880	34.649063	0.270397
 - 	1999	-2.793368	34.691711	0.273800
 - 	2000	-2.791985	34.740231	0.272570
 - 	2001	-2.792231	34.790894	0.267478
 - 	2002	-2.793449	34.843037	0.259119
 - 	2003	-2.796076	34.897800	0.248486
 - 	2004	-2.798589	34.956623	0.236969
 - 	2005	-2.800653	35.018532	0.225425
 - 	2006	-2.802963	35.082787	0.214613
 - 	2007	-2.805939	35.148216	0.205275
 - 	2008	-2.810018	35.214275	0.197282
 - 	2009	-2.814687	35.280434	0.190385
 - 	2010	-2.819814	35.346539	0.184993
 - 	2011	-2.825542	35.411110	0.181319
 - 	2012	-2.830319	35.474361	0.180258
 - 	2013	-2.835152	35.535786	0.182120
 - 	2014	-2.841320	35.594654	0.186298
 - 	2015	-2.848884	35.649239	0.191817
 - 	2016	-2.854144	35.698025	0.197627
 - 	2017	-2.856950	35.739746	0.202323
 - 	2018	-2.856906	35.774551	0.204995
 - 	2019	-2.855648	35.801170	0.204113
 - 	2020	-2.853832	35.819351	0.198992
 - 	2021	-2.852376	35.830490	0.190046
 - 	2022	-2.850678	35.837852	0.179078
 - 	2023	-2.851996	35.843964	0.167092
 - 	2024	-2.852054	35.850441	0.155212
 - 	2025	-2.859457	35.857681	0.150816
 - 	2026	-2.857490	35.864185	0.151934
 - 	2027	-2.851017	35.867931	0.153151
 - 	2028	-2.849980	35.870518	0.152331
 - 	2029	-2.851779	35.872540	0.150496
 - 	2030	-2.851713	35.876053	0.149030
 - 	2031	-2.850078	35.880863	0.148591
 - 	2032	-2.848997	35.885677	0.148676
 - 	2033	-2.848920	35.889748	0.148709
 - 	2034	-2.849493	35.892990	0.148517
 - 	2035	-2.849515	35.895287	0.148217
 - 	2036	-2.849619	35.896782	0.147841
 - 	2037	-2.849559	35.897476	0.147427
 - 	2038	-2.849522	35.897743	0.147026
 - 	2039	-2.849238	35.897820	0.146686
 - 	2040	-2.848957	35.898174	0.146398
 - 	2041	-2.848782	35.898602	0.146157
 - 	2042	-2.848766	35.899178	0.146085
 - 	2043	-2.848621	35.900047	0.146219
 - 	2044	-2.848592	35.900993	0.146493
 - 	2045	-2.848836	35.901817	0.146808
 - 	2046	-2.849467	35.902367	0.147113
 - 	2047	-2.850291	35.902840	0.147412
 - 	2048	-2.850966	35.903297	0.147784
 - 	2049	-2.851271	35.903542	0.148230
 - 	2050	-2.851288	35.903667	0.148866
 - 	2051	-2.850929	35.904411	0.149841
 - 	2052	-2.850415	35.905910	0.151450
 - 	2053	-2.849725	35.908333	0.154026
 - 	2054	-2.848944	35.911499	0.157823
 - 	2055	-2.848171	35.914921	0.163319
 - 	2056	-2.848648	35.920902	0.171013
 - 	2057	-2.849677	35.928082	0.180698
 - 	2058	-2.849326	35.938969	0.192213
 - 	2059	-2.849103	35.954525	0.206771
 - 	2060	-2.849636	35.974552	0.224134
 - 	2061	-2.848241	36.000847	0.242076
 - 	2062	-2.849700	36.033985	0.258916
 - 	2063	-2.851172	36.070164	0.270150
 - 	2064	-2.850523	36.109581	0.275097
 - 	2065	-2.851099	36.155727	0.274819
 - 	2066	-2.853480	36.205898	0.270150
 - 	2067	-2.858491	36.257301	0.262538
 - 	2068	-2.864866	36.310318	0.252808
 - 	2069	-2.871954	36.366219	0.242078
 - 	2070	-2.878783	36.425415	0.231313
 - 	2071	-2.885949	36.486423	0.220930
 - 	2072	-2.893548	36.549416	0.211289
 - 	2073	-2.901970	36.612850	0.202838
 - 	2074	-2.911128	36.676384	0.195623
 - 	2075	-2.920107	36.740101	0.190166
 - 	2076	-2.929587	36.803497	0.186557
 - 	2077	-2.939124	36.865368	0.184824
 - 	2078	-2.947589	36.925694	0.184788
 - 	2079	-2.954583	36.984047	0.187118
 - 	2080	-2.962082	37.039425	0.191122
 - 	2081	-2.970231	37.090660	0.196019
 - 	2082	-2.975129	37.137024	0.200954
 - 	2083	-2.977064	37.177204	0.204800
 - 	2084	-2.976338	37.210888	0.207152
 - 	2085	-2.974037	37.238136	0.207038
 - 	2086	-2.970972	37.257679	0.203270
 - 	2087	-2.968404	37.270676	0.196036
 - 	2088	-2.966619	37.278130	0.185989
 - 	2089	-2.966450	37.284901	0.175196
 - 	2090	-2.969671	37.289814	0.163405
 - 	2091	-2.971567	37.300041	0.154711
 - 	2092	-2.977669	37.305374	0.151003
 - 	2093	-2.974287	37.310928	0.150982
 - 	2094	-2.969841	37.314823	0.151688
 - 	2095	-2.969780	37.317226	0.151017
 - 	2096	-2.971193	37.319378	0.149922
 - 	2097	-2.971009	37.322910	0.149336
 - 	2098	-2.969721	37.327370	0.149504
 - 	2099	-2.968673	37.331619	0.149783
 - 	2100	-2.968601	37.335350	0.149812
 - 	2101	-2.968723	37.338360	0.149586
 - 	2102	-2.968540	37.340504	0.149377
 - 	2103	-2.968465	37.341923	0.148809
 - 	2104	-2.968449	37.342499	0.148218
 - 	2105	-2.968391	37.342396	0.147704
 - 	2106	-2.968270	37.342365	0.147234
 - 	2107	-2.968164	37.342480	0.146795
 - 	2108	-2.968166	37.342979	0.146435
 - 	2109	-2.968120	37.343845	0.146177
 - 	2110	-2.968029	37.344959	0.146008
 - 	2111	-2.968091	37.346031	0.145887
 - 	2112	-2.968468	37.346748	0.145759
 - 	2113	-2.969046	37.346951	0.145739
 - 	2114	-2.969519	37.346821	0.145937
 - 	2115	-2.970074	37.346870	0.146401
 - 	2116	-2.970362	37.347752	0.147324
 - 	2117	-2.969918	37.349361	0.148870
 - 	2118	-2.969260	37.351578	0.151428
 - 	2119	-2.968822	37.354881	0.155312
 - 	2120	-2.968659	37.358959	0.160806
 - 	2121	-2.968971	37.364128	0.168321
 - 	2122	-2.970127	37.371243	0.177885
 - 	2123	-2.970809	37.381645	0.188186
 - 	2124	-2.963354	37.398754	0.203352
 - 	2125	-2.963567	37.419365	0.219718
 - 	2126	-2.961610	37.444656	0.237226
 - 	2127	-2.962446	37.476494	0.253873
 - 	2128	-2.964030	37.512814	0.265725
 - 	2129	-2.965780	37.551182	0.271403
 - 	2130	-2.965695	37.596771	0.273080
 - 	2131	-2.968779	37.646770	0.270766
 - 	2132	-2.974257	37.697666	0.264866
 - 	2133	-2.981234	37.749260	0.256328
 - 	2134	-2.988914	37.802956	0.246333
 - 	2135	-2.995977	37.859730	0.235535
 - 	2136	-3.002786	37.918537	0.224445
 - 	2137	-3.009742	37.979763	0.213457
 - 	2138	-3.016867	38.042789	0.203119
 - 	2139	-3.024477	38.106110	0.194081
 - 	2140	-3.030841	38.170467	0.187274
 - 	2141	-3.037052	38.235790	0.182992
 - 	2142	-3.044720	38.300308	0.180826
 - 	2143	-3.052889	38.362923	0.180601
 - 	2144	-3.059985	38.424141	0.182702
 - 	2145	-3.067547	38.482754	0.186630
 - 	2146	-3.076108	38.537605	0.191685
 - 	2147	-3.084555	38.587063	0.196842
 - 	2148	-3.091069	38.630157	0.201240
 - 	2149	-3.095994	38.666618	0.204158
 - 	2150	-3.099205	38.696041	0.204910
 - 	2151	-3.101361	38.718430	0.202277
 - 	2152	-3.102294	38.733669	0.196149
 - 	2153	-3.103350	38.742905	0.186915
 - 	2154	-3.104202	38.750401	0.176349
 - 	2155	-3.106970	38.756435	0.164758
 - 	2156	-3.106708	38.765701	0.156768
 - 	2157	-3.114223	38.773975	0.152748
 - 	2158	-3.111446	38.783543	0.150686
 - 	2159	-3.107150	38.790222	0.149428
 - 	2160	-3.108173	38.795033	0.146819
 - 	2161	-3.109685	38.796837	0.144754
 - 	2162	-3.109096	38.799850	0.143707
 - 	2163	-3.106874	38.803246	0.143843
 - 	2164	-3.105161	38.806797	0.144446
 - 	2165	-3.104710	38.809666	0.144945
 - 	2166	-3.105013	38.811962	0.145223
 - 	2167	-3.105103	38.813389	0.145381
 - 	2168	-3.105446	38.814079	0.145362
 - 	2169	-3.105634	38.814106	0.145319
 - 	2170	-3.105481	38.813709	0.145280
 - 	2171	-3.105103	38.813713	0.145267
 - 	2172	-3.104656	38.814079	0.145246
 - 	2173	-3.104247	38.814808	0.145255
 - 	2174	-3.103977	38.815788	0.145437
 - 	2175	-3.103996	38.816872	0.145755
 - 	2176	-3.104347	38.817802	0.146171
 - 	2177	-3.104848	38.818443	0.146590
 - 	2178	-3.105363	38.819172	0.146932
 - 	2179	-3.105820	38.819794	0.147327
 - 	2180	-3.106093	38.819881	0.147993
 - 	2181	-3.106327	38.819752	0.149024
 - 	2182	-3.106210	38.820610	0.150392
 - 	2183	-3.105673	38.822407	0.152352
 - 	2184	-3.105100	38.825031	0.155420
 - 	2185	-3.104684	38.828896	0.159868
 - 	2186	-3.104559	38.833382	0.166018
 - 	2187	-3.105007	38.839424	0.174423
 - 	2188	-3.106313	38.847904	0.185180
 - 	2189	-3.107081	38.860592	0.197135
 - 	2190	-3.102895	38.878738	0.213642
 - 	2191	-3.103261	38.901512	0.231280
 - 	2192	-3.103081	38.930008	0.249547
 - 	2193	-3.104649	38.964706	0.264599
 - 	2194	-3.104899	39.002125	0.274102
 - 	2195	-3.104208	39.045197	0.278024
 - 	2196	-3.104214	39.094742	0.277032
 - 	2197	-3.106444	39.146172	0.271332
 - 	2198	-3.110438	39.198936	0.262053
 - 	2199	-3.115508	39.253693	0.250687
 - 	2200	-3.120586	39.311531	0.238542
 - 	2201	-3.125211	39.372818	0.226650
 - 	2202	-3.129882	39.436832	0.215859
 - 	2203	-3.135066	39.503090	0.206459
 - 	2204	-3.141945	39.570110	0.198514
 - 	2205	-3.149161	39.636276	0.192029
 - 	2206	-3.156253	39.702126	0.187546
 - 	2207	-3.163811	39.766727	0.185031
 - 	2208	-3.171379	39.829624	0.184475
 - 	2209	-3.178225	39.891327	0.186288
 - 	2210	-3.185305	39.951096	0.190082
 - 	2211	-3.193717	40.006927	0.195115
 - 	2212	-3.201074	40.057533	0.200840
 - 	2213	-3.206175	40.101849	0.206067
 - 	2214	-3.209099	40.139217	0.209639
 - 	2215	-3.210229	40.169388	0.210458
 - 	2216	-3.210741	40.191643	0.207693
 - 	2217	-3.211899	40.207169	0.201154
 - 	2218	-3.212592	40.216156	0.191582
 - 	2219	-3.212889	40.222950	0.180699
 - 	2220	-3.215070	40.229408	0.169244
 - 	2221	-3.216002	40.238556	0.160491
 - 	2222	-3.224646	40.248661	0.156729
 - 	2223	-3.223260	40.255062	0.154641
 - 	2224	-3.218314	40.262066	0.153287
 - 	2225	-3.217968	40.265438	0.151009
 - 	2226	-3.220871	40.267704	0.148374
 - 	2227	-3.221352	40.270992	0.146462
 - 	2228	-3.219712	40.275105	0.145753
 - 	2229	-3.218399	40.279575	0.145833
 - 	2230	-3.217913	40.283497	0.145980
 - 	2231	-3.218432	40.286564	0.145933
 - 	2232	-3.218934	40.288414	0.145778
 - 	2233	-3.219422	40.289452	0.145543
 - 	2234	-3.219626	40.289768	0.145364
 - 	2235	-3.219532	40.289467	0.145288
 - 	2236	-3.219349	40.289330	0.145296
 - 	2237	-3.219019	40.289513	0.145327
 - 	2238	-3.218538	40.290070	0.145355
 - 	2239	-3.218117	40.290897	0.145423
 - 	2240	-3.217851	40.292007	0.145665
 - 	2241	-3.217945	40.293068	0.146030
 - 	2242	-3.218381	40.293911	0.146387
 - 	2243	-3.218920	40.294498	0.146644
 - 	2244	-3.219441	40.294964	0.146821
 - 	2245	-3.219950	40.295223	0.147045
 - 	2246	-3.220605	40.295223	0.147473
 - 	2247	-3.221051	40.295490	0.148207
 - 	2248	-3.220710	40.296192	0.149367
 - 	2249	-3.220034	40.297935	0.151287
 - 	2250	-3.219263	40.300816	0.154551
 - 	2251	-3.218394	40.304321	0.159438
 - 	2252	-3.218108	40.309364	0.166472
 - 	2253	-3.218886	40.315937	0.175647
 - 	2254	-3.219611	40.325546	0.185887
 - 	2255	-3.213753	40.340717	0.200715
 - 	2256	-3.213681	40.360107	0.217897
 - 	2257	-3.213123	40.383595	0.235805
 - 	2258	-3.213374	40.412949	0.253609
 - 	2259	-3.214793	40.447865	0.267971
 - 	2260	-3.215101	40.484894	0.276629
 - 	2261	-3.215463	40.527737	0.279757
 - 	2262	-3.217699	40.575363	0.278525
 - 	2263	-3.222294	40.625149	0.273088
 - 	2264	-3.228596	40.676395	0.264400
 - 	2265	-3.236174	40.730030	0.253776
 - 	2266	-3.243076	40.787712	0.242400
 - 	2267	-3.250037	40.848568	0.231217
 - 	2268	-3.257313	40.911724	0.220892
 - 	2269	-3.264966	40.976234	0.211817
 - 	2270	-3.273377	41.041676	0.203833
 - 	2271	-3.282352	41.106354	0.196794
 - 	2272	-3.291299	41.170979	0.191280
 - 	2273	-3.301066	41.235119	0.187605
 - 	2274	-3.311352	41.297806	0.185764
 - 	2275	-3.320838	41.359615	0.186330
 - 	2276	-3.330413	41.420193	0.189295
 - 	2277	-3.341541	41.477562	0.193899
 - 	2278	-3.352300	41.529892	0.199519
 - 	2279	-3.360497	41.575939	0.204742
 - 	2280	-3.366924	41.614510	0.208336
 - 	2281	-3.371925	41.645542	0.208926
 - 	2282	-3.375082	41.667877	0.205624
 - 	2283	-3.377996	41.682999	0.198386
 - 	2284	-3.380333	41.691349	0.187725
 - 	2285	-3.382691	41.701607	0.176926
 - 	2286	-3.385633	41.703857	0.163681
 - 	2287	-3.390089	41.714382	0.154961
 - 	2288	-3.392893	41.722210	0.154560
 - 	2289	-3.386978	41.731426	0.153488
 - 	2290	-3.384623	41.736694	0.152780
 - 	2291	-3.386627	41.739338	0.150261
 - 	2292	-3.387364	41.741856	0.148130
 - 	2293	-3.386051	41.745522	0.147130
 - 	2294	-3.384576	41.749779	0.147305
 - 	2295	-3.383856	41.753735	0.147745
 - 	2296	-3.384386	41.756672	0.147857
 - 	2297	-3.384832	41.758461	0.147678
 - 	2298	-3.384969	41.759403	0.147298
 - 	2299	-3.384893	41.759453	0.146884
 - 	2300	-3.384679	41.759209	0.146527
 - 	2301	-3.384432	41.758991	0.146256
 - 	2302	-3.384196	41.759125	0.146036
 - 	2303	-3.383869	41.759483	0.145893
 - 	2304	-3.383556	41.760067	0.145779
 - 	2305	-3.383465	41.761028	0.145923
 - 	2306	-3.383736	41.762234	0.146175
 - 	2307	-3.384153	41.763451	0.146391
 - 	2308	-3.384669	41.764187	0.146558
 - 	2309	-3.385338	41.764568	0.146765
 - 	2310	-3.385947	41.764557	0.147096
 - 	2311	-3.386570	41.764698	0.147557
 - 	2312	-3.386592	41.765739	0.148305
 - 	2313	-3.386095	41.767403	0.149725
 - 	2314	-3.385620	41.769775	0.152294
 - 	2315	-3.385245	41.772789	0.156548
 - 	2316	-3.385248	41.777512	0.162701
 - 	2317	-3.386285	41.783131	0.167195
 - 	2318	-3.387863	41.791145	0.178977
 - 	2319	-3.387181	41.803009	0.191889
 - 	2320	-3.387224	41.820129	0.207896
 - 	2321	-3.387958	41.843033	0.225725
 - 	2322	-3.391700	41.869324	0.244013
 - 	2323	-3.395408	41.904747	0.259221
 - 	2324	-3.399444	41.942478	0.268449
 - 	2325	-3.401992	41.985558	0.271983
 - 	2326	-3.405561	42.034397	0.270743
 - 	2327	-3.411645	42.084862	0.265240
 - 	2328	-3.419394	42.135712	0.256724
 - 	2329	-3.428108	42.187702	0.246306
 - 	2330	-3.436411	42.243050	0.235145
 - 	2331	-3.443763	42.301128	0.224328
 - 	2332	-3.450946	42.362232	0.214381
 - 	2333	-3.458720	42.425014	0.205239
 - 	2334	-3.467426	42.487957	0.197158
 - 	2335	-3.475455	42.550903	0.190461
 - 	2336	-3.482267	42.614788	0.185973
 - 	2337	-3.489312	42.678066	0.183759
 - 	2338	-3.497041	42.739819	0.183445
 - 	2339	-3.503998	42.799900	0.185018
 - 	2340	-3.510160	42.857536	0.188253
 - 	2341	-3.517136	42.911720	0.192703
 - 	2342	-3.524180	42.961735	0.197593
 - 	2343	-3.529429	43.006176	0.202122
 - 	2344	-3.532565	43.043934	0.205201
 - 	2345	-3.534329	43.074837	0.206270
 - 	2346	-3.535091	43.098106	0.204269
 - 	2347	-3.535456	43.114372	0.198564
 - 	2348	-3.535308	43.124016	0.189469
 - 	2349	-3.535211	43.131863	0.178990
 - 	2350	-3.537756	43.138470	0.167684
 - 	2351	-3.538246	43.147377	0.159810
 - 	2352	-3.546575	43.156513	0.154230
 - 	2353	-3.544881	43.164795	0.153358
 - 	2354	-3.538912	43.168842	0.153568
 - 	2355	-3.538652	43.171272	0.152241
 - 	2356	-3.540858	43.172935	0.150181
 - 	2357	-3.540369	43.176018	0.148609
 - 	2358	-3.538334	43.180046	0.148098
 - 	2359	-3.536867	43.184616	0.148282
 - 	2360	-3.536650	43.188698	0.148392
 - 	2361	-3.537205	43.191849	0.148221
 - 	2362	-3.537528	43.193836	0.147915
 - 	2363	-3.537808	43.195019	0.147473
 - 	2364	-3.537758	43.195423	0.147052
 - 	2365	-3.537437	43.195259	0.146704
 - 	2366	-3.537039	43.195248	0.146421
 - 	2367	-3.536619	43.195499	0.146211
 - 	2368	-3.536350	43.195984	0.146102
 - 	2369	-3.536055	43.196747	0.146005
 - 	2370	-3.535935	43.197571	0.146136
 - 	2371	-3.536085	43.198433	0.146365
 - 	2372	-3.536493	43.199203	0.146587
 - 	2373	-3.537135	43.199818	0.146736
 - 	2374	-3.537931	43.200558	0.146761
 - 	2375	-3.538659	43.201130	0.146774
 - 	2376	-3.539088	43.200951	0.147006
 - 	2377	-3.539261	43.200996	0.147571
 - 	2378	-3.538679	43.202160	0.148475
 - 	2379	-3.537852	43.203930	0.150234
 - 	2380	-3.537040	43.206669	0.153371
 - 	2381	-3.536248	43.209938	0.158102
 - 	2382	-3.536009	43.214615	0.164805
 - 	2383	-3.537005	43.221127	0.174216
 - 	2384	-3.538140	43.231213	0.186056
 - 	2385	-3.532202	43.247093	0.199426
 - 	2386	-3.531223	43.266125	0.215538
 - 	2387	-3.530380	43.289513	0.232881
 - 	2388	-3.529056	43.318356	0.250579
 - 	2389	-3.530233	43.353134	0.263747
 - 	2390	-3.530733	43.390835	0.270653
 - 	2391	-3.530990	43.435406	0.271853
 - 	2392	-3.533674	43.484837	0.268503
 - 	2393	-3.538123	43.536259	0.261199
 - 	2394	-3.543943	43.588375	0.251191
 - 	2395	-3.549556	43.642605	0.239788
 - 	2396	-3.554204	43.699955	0.228134
 - 	2397	-3.557945	43.760178	0.217619
 - 	2398	-3.560970	43.822636	0.208414
 - 	2399	-3.565035	43.885208	0.200336
 - 	2400	-3.569126	43.947815	0.193370
 - 	2401	-3.572314	44.010578	0.188219
 - 	2402	-3.575671	44.074150	0.185321
 - 	2403	-3.580481	44.136566	0.184389
 - 	2404	-3.586384	44.196712	0.185205
 - 	2405	-3.592397	44.254444	0.187858
 - 	2406	-3.599327	44.309452	0.191995
 - 	2407	-3.607774	44.360401	0.196675
 - 	2408	-3.616535	44.406525	0.201239
 - 	2409	-3.624735	44.447083	0.205144
 - 	2410	-3.632188	44.481689	0.207722
 - 	2411	-3.638217	44.510067	0.208258
 - 	2412	-3.642576	44.532616	0.205923
 - 	2413	-3.644884	44.548542	0.200208
 - 	2414	-3.646504	44.558598	0.191307
 - 	2415	-3.647516	44.568901	0.181906
 - 	2416	-3.650348	44.572727	0.170476
 - 	2417	-3.654045	44.583092	0.164801
 - 	2418	-3.658906	44.591125	0.161089
 - 	2419	-3.654999	44.597023	0.159557
 - 	2420	-3.652656	44.601322	0.158184
 - 	2421	-3.654834	44.603382	0.155706
 - 	2422	-3.655626	44.606823	0.153649
 - 	2423	-3.653844	44.610889	0.152277
 - 	2424	-3.652171	44.615387	0.151729
 - 	2425	-3.651145	44.619415	0.151402
 - 	2426	-3.651380	44.622608	0.150799
 - 	2427	-3.652197	44.624802	0.150034
 - 	2428	-3.652826	44.626431	0.149318
 - 	2429	-3.653069	44.627571	0.148810
 - 	2430	-3.653115	44.628365	0.148313
 - 	2431	-3.652942	44.628479	0.147850
 - 	2432	-3.652645	44.628544	0.147428
 - 	2433	-3.652222	44.628841	0.147056
 - 	2434	-3.651705	44.629425	0.146742
 - 	2435	-3.651160	44.630024	0.146566
 - 	2436	-3.650732	44.630814	0.146526
 - 	2437	-3.650677	44.631721	0.146492
 - 	2438	-3.651060	44.632622	0.146335
